transcript_id,timestamp,text,speaker
1,07:10,"So is that, is that something which you wanted to know?",Agent
1,07:13,"And and when you extend it of course you are gonna continue with the same you know, account duration and all these things.",Agent
1,07:20,"So yeah, so Amrit, another thing is so I have got a mail from Sandeep that lets say I if I if I buy today within 2048 hours, so then he is going to allow me to pay the difference amount and extend the course see for 3 months.",Prospect
1,07:42,"There is to be to be honest, I will tell you if if you are looking for a 4 month standpoint that's different see for for 3 months paying the difference in the sense what was communicated to you not, not not 3 months like 4 months.",Agent
1,07:54,"So you have got 3 slabs, right, 2 months, 4 months and 6 months.",Agent
1,08:00,"Yeah, right.",Prospect
1,08:02,"So if I want to extend for 4 months, he said you can pay the difference amount and then I will allow you to get enroll for 4 months.",Prospect
1,08:12,Yeah.,Agent
1,08:12,"So that would be see I, I will tell you in that case what he would have meant is see we are you know the, the 4 months course would be priced at 2:00 $99 like $299 4 months course and 2 months course is priced at 1:00 $99.",Agent
1,08:31,And we are also running some discounts at the moment.,Agent
1,08:33,So it will be 159.,Agent
1,08:36,"So I, I will check back and come come to you on what was communicated because if you if you look at from the different standpoint.",Agent
1,08:44,"So if you are getting at a, it will be 159, right.",Agent
1,08:49,"And then if you have to pay 299 anyways, it's gonna cost you the same.",Agent
1,08:53,"And if you're directly purchasing 4 months, you have that with a discounted price right now for 249.",Agent
1,09:00,So that is one one aspect that is what my query is.,Prospect
1,09:05,"So that was very unclear there and that's why I wanted to get on call with you so I can so if you want, I can send you the screenshot mail for your.",Prospect
1,09:14,Can you just share share your screen to me?,Agent
1,09:16,Can you just share your screen to me?,Agent
1,09:17,"yeah okay, can you now?",Prospect
1,09:34,"Yeah I can I can see your screen yeah, I can see your screen.",Agent
1,09:39,"So not this, yeah, this is so I had this query regarding the course, course extension.",Prospect
1,09:50,OK.,Agent
1,09:51,Then I got this mail from Sandeep from GMAT.,Prospect
1,09:55,You can verify the email again.,Prospect
1,09:57,Sandeep is my colleague.,Agent
1,09:58,"Yeah, yeah, yeah.",Prospect
1,10:00,"So he said Ki, thank you for writing.",Prospect
1,10:02,"And like you said, you are going to charge $89.",Prospect
1,10:06,"How where to make your decision easier and to encourage your start right away, I can do the following for you.",Prospect
1,10:13,"As an exception, if you are ready to start in next 48 hours, I can secure an approval to offer the following exclusive offer for you.",Prospect
1,10:20,"You can purchase 2 month course as of now in 30 days of first purchase, you can anytime pay the difference in price and upgrade to the 4 months course.",Prospect
1,10:27,"Yeah, so this would be over here.",Prospect
1,10:34,So So what you wanted is also regarding this discounted price only right So what you wanted was to pay 159 now and get that discounted price of 249 as a difference.,Agent
1,10:44,that's what you wanted right Yeah yeah like yeah yeah.,Prospect
1,10:48,"So you can you can get that, but the contingencies is clear.",Agent
1,10:52,You know you have to you know reach out to us and you know you know get it done within 30 days.,Agent
1,10:58,So so this is just for you to get it started.,Agent
1,11:02,"Suppose if so, so the reason why it is being mentioned is even though you just for the sake of money, let's not, you know, hold on to our preparation is what exactly it meant.",Agent
1,11:15,"So the idea behind this message for you is to, you know, make it clear because of this confusion regarding you know which to go by.",Agent
1,11:24,Let's not waste time.,Agent
1,11:25,So you know the reason why something had mentioned is because if you if you are confused between starting 2 months and 4 months and that's what is keeping you delayed.,Agent
1,11:34,Let's not wait for that.,Agent
1,11:35,Let let us make it easier for you.,Agent
1,11:38,What you can do is you can pay for 2 months if that's that's what you're looking at pay for 2 months and you'll have 30 days to decide if if you have to go for 4 months or just continue with 2 months.,Agent
1,11:50,"So you'll have that option if you wish to continue for 4 months within 30 days, you'd have a very clear idea in terms of if you would want to extend it for 4 months or not.",Agent
1,11:58,"And if you don't want to extend for 4 months, of course you'd have this for 19.",Agent
1,12:03,"So the message is clear, you, you're for 249.",Agent
1,12:06,So you'll have to pay the difference from 249 to 159.,Agent
1,12:10,You can pay the difference within 30 days of time.,Agent
1,12:12,"That that, that that part is, you know, clear right.",Agent
1,12:16,Animation.,Agent
1,12:17,"OK, So that 4 month price will be 249 only.",Prospect
1,12:19,"So that will be just like, yeah, yeah.",Agent
1,12:22,"So that that's what you enquire also about, right?",Agent
1,12:24,Because if it is you know $299 it doesn't make sense because any which is you know it will not make sense.,Agent
1,12:30,"So you replied with the help of this you know discount coupon which is there, you were confused.",Agent
1,12:38,We did not go for 2 months discounted price or 4 months discounted price.,Agent
1,12:41,"And you, you are in that dilemma and to help you out for a better situation, to put you in a better situation, we have given you that offer which you can think about and come back.",Agent
1,12:52,OK.,Prospect
1,12:52,And similar it is for 6 months as well right or what 6 months also.,Prospect
1,12:57,But yeah within 30 days you will have to you know confirm.,Agent
1,13:00,"OK, yeah that that's it.",Prospect
1,13:02,Either way.,Prospect
1,13:02,"Either way, maybe, maybe you can reply on that mail with the same thing with the discounted price because I have got another from Jessica as well about the prices that I have recently replied to her as well about this is the price.",Prospect
1,13:21,These are the prices currently as of now.,Agent
1,13:24,"Yeah, yeah.",Agent
1,13:24,"See, see, we so, so this is a standard pricing or discounted pricing which is there.",Agent
1,13:30,"So even even for, you know, all, all the students, it will be the standard pricing of 159 to 499319.",Agent
